brand    , processor_number                                    , vertical_segment     , socket_supported                , base_frequency_ghz, total_cores, total_threads, tdp_w , launch_year, launch_date
Intel    , I7-10870H                                           , Mobile               , FCBGA1440                       ,               2.2 ,         8.0,          16.0,  45.0 ,      2020.0, Q3'20
Intel    , I7-10610U                                           , Mobile               , FCBGA1528                       ,               1.8 ,         4.0,           8.0,  15.0 ,      2020.0, Q2'20
Intel    , I7-10810U                                           , Mobile               , FCBGA1528                       ,               1.1 ,         6.0,          12.0,  15.0 ,      2020.0, Q2'20
Intel    , I7-10700                                            , Desktop              , FCLGA1200                       ,               2.9 ,         8.0,          16.0,  65.0 ,      2020.0, Q2'20
Intel    , I7-10700E                                           , Embedded             , FCLGA1200                       ,               2.9 ,         8.0,          16.0,  65.0 ,      2020.0, Q2'20
Intel    , I7-10700F                                           , Desktop              , FCLGA1200                       ,               2.9 ,         8.0,          16.0,  65.0 ,      2020.0, Q2'20
Intel    , I7-10700K                                           , Desktop              , FCLGA1200                       ,               3.8 ,         8.0,          16.0, 125.0 ,      2020.0, Q2'20
Intel    , I7-10700KF                                          , Desktop              , FCLGA1200                       ,               3.8 ,         8.0,          16.0, 125.0 ,      2020.0, Q2'20
Intel    , I7-10700T                                           , Desktop              , FCLGA1200                       ,               2.0 ,         8.0,          16.0,  35.0 ,      2020.0, Q2'20
Intel    , I7-10700TE                                          , Embedded             , FCLGA1200                       ,               2.0 ,         8.0,          16.0,  35.0 ,      2020.0, Q2'20
Intel    , I7-10750H                                           , Mobile               , FCBGA1440                       ,               2.6 ,         6.0,          12.0,  45.0 ,      2020.0, Q2'20
Intel    , I7-10850H                                           , Mobile               , FCBGA1440                       ,               2.7 ,         6.0,          12.0,  45.0 ,      2020.0, Q2'20
Intel    , I7-10875H                                           , Mobile               , FCBGA1440                       ,               2.3 ,         8.0,          16.0,  45.0 ,      2020.0, Q2'20
Intel    , I7-10510U                                           , Mobile               , FCBGA1528                       ,               1.8 ,         4.0,           8.0,  15.0 ,      2019.0, Q3'19
Intel    , I7-10510Y                                           , Mobile               , UTFCBGA1377                     ,               1.2 ,         4.0,           8.0,   7.0 ,      2019.0, Q3'19
Intel    , I7-10710U                                           , Mobile               , FCBGA1528                       ,               1.1 ,         6.0,          12.0,  15.0 ,      2019.0, Q3'19
Intel    , I7-1065G7                                           , Mobile               , FCBGA1526                       ,               1.3 ,         4.0,           8.0,  15.0 ,      2019.0, Q3'19
Intel    , I5-10505                                            , Desktop              , FCLGA1200                       ,               3.2 ,         6.0,          12.0,  65.0 ,      2021.0, Q1'21
Intel    , I5-10500H                                           , Mobile               , FCBGA1440                       ,               2.5 ,         6.0,          12.0,  45.0 ,      2020.0, Q4'20
Intel    , I5-10200H                                           , Mobile               , FCBGA1440                       ,               2.4 ,         4.0,           8.0,  45.0 ,      2020.0, Q3'20
Intel    , I5-10310U                                           , Mobile               , FCBGA1528                       ,               1.7 ,         4.0,           8.0,  15.0 ,      2020.0, Q2'20
Intel    , I5-10400                                            , Desktop              , FCLGA1200                       ,               2.9 ,         6.0,          12.0,  65.0 ,      2020.0, Q2'20
Intel    , I5-10400F                                           , Desktop              , FCLGA1200                       ,               2.9 ,         6.0,          12.0,  65.0 ,      2020.0, Q2'20
Intel    , I5-10400T                                           , Desktop              , FCLGA1200                       ,               2.0 ,         6.0,          12.0,  35.0 ,      2020.0, Q2'20
Intel    , I5-10500                                            , Desktop              , FCLGA1200                       ,               3.1 ,         6.0,          12.0,  65.0 ,      2020.0, Q2'20
Intel    , I5-10500E                                           , Embedded             , FCLGA1200                       ,               3.1 ,         6.0,          12.0,  65.0 ,      2020.0, Q2'20
Intel    , I5-10500T                                           , Desktop              , FCLGA1200                       ,               2.3 ,         6.0,          12.0,  35.0 ,      2020.0, Q2'20
Intel    , I5-10500TE                                          , Embedded             , FCLGA1200                       ,               2.3 ,         6.0,          12.0,  35.0 ,      2020.0, Q2'20
Intel    , I5-10600                                            , Desktop              , FCLGA1200                       ,               3.3 ,         6.0,          12.0,  65.0 ,      2020.0, Q2'20
Intel    , I5-10600K                                           , Desktop              , FCLGA1200                       ,               4.1 ,         6.0,          12.0, 125.0 ,      2020.0, Q2'20
Intel    , I5-10600KF                                          , Desktop              , FCLGA1200                       ,               4.1 ,         6.0,          12.0, 125.0 ,      2020.0, Q2'20
Intel    , I5-10600T                                           , Desktop              , FCLGA1200                       ,               2.4 ,         6.0,          12.0,  35.0 ,      2020.0, Q2'20
Intel    , I5-10300H                                           , Mobile               , FCBGA1440                       ,               2.5 ,         4.0,           8.0,  45.0 ,      2020.0, Q2'20
Intel    , I5-10400H                                           , Mobile               , FCBGA1440                       ,               2.6 ,         4.0,           8.0,  45.0 ,      2020.0, Q2'20
Intel    , I5-10210U                                           , Mobile               , FCBGA1528                       ,               1.6 ,         4.0,           8.0,  15.0 ,      2019.0, Q3'19
Intel    , I5-10210Y                                           , Mobile               , UTFCBGA1377                     ,               1.0 ,         4.0,           8.0,   7.0 ,      2019.0, Q3'19
Intel    , I5-10310Y                                           , Mobile               , UTFCBGA1377                     ,               1.1 ,         4.0,           8.0,   7.0 ,      2019.0, Q3'19
Intel    , I5-1035G1                                           , Mobile               , FCBGA1526                       ,               1.0 ,         4.0,           8.0,  15.0 ,      2019.0, Q3'19
Intel    , I5-1035G4                                           , Mobile               , FCBGA1526                       ,               1.1 ,         4.0,           8.0,  15.0 ,      2019.0, Q3'19
Intel    , I5-1035G7                                           , Mobile               , FCBGA1526                       ,               1.2 ,         4.0,           8.0,  15.0 ,      2019.0, Q3'19
Intel    , I3-10105                                            , Desktop              , FCLGA1200                       ,               3.7 ,         4.0,           8.0,  65.0 ,      2021.0, Q1'21
Intel    , I3-10105F                                           , Desktop              , FCLGA1200                       ,               3.7 ,         4.0,           8.0,  65.0 ,      2021.0, Q1'21
Intel    , I3-10105T                                           , Desktop              , FCLGA1200                       ,               3.0 ,         4.0,           8.0,  35.0 ,      2021.0, Q1'21
Intel    , I3-10305                                            , Desktop              , FCLGA1200                       ,               3.8 ,         4.0,           8.0,  65.0 ,      2021.0, Q1'21
Intel    , I3-10305T                                           , Desktop              , FCLGA1200                       ,               3.0 ,         4.0,           8.0,  35.0 ,      2021.0, Q1'21
Intel    , I3-10325                                            , Desktop              , FCLGA1200                       ,               3.9 ,         4.0,           8.0,  65.0 ,      2021.0, Q1'21
Intel    , I3-10100Y                                           , Mobile               , FCBGA1515                       ,               1.3 ,         2.0,           4.0,   5.0 ,      2021.0, Q1'21
Intel    , I3-10100F                                           , Desktop              , FCLGA1200                       ,               3.6 ,         4.0,           8.0,  65.0 ,      2020.0, Q4'20
Intel    , I3-10100                                            , Desktop              , FCLGA1200                       ,               3.6 ,         4.0,           8.0,  65.0 ,      2020.0, Q2'20
Intel    , I3-10100E                                           , Embedded             , FCLGA1200                       ,               3.2 ,         4.0,           8.0,  65.0 ,      2020.0, Q2'20
Intel    , I3-10100T                                           , Desktop              , FCLGA1200                       ,               3.0 ,         4.0,           8.0,  35.0 ,      2020.0, Q2'20
Intel    , I3-10100TE                                          , Embedded             , FCLGA1200                       ,               2.3 ,         4.0,           8.0,  35.0 ,      2020.0, Q2'20
Intel    , I3-10300                                            , Desktop              , FCLGA1200                       ,               3.7 ,         4.0,           8.0,  65.0 ,      2020.0, Q2'20
Intel    , I3-10300T                                           , Desktop              , FCLGA1200                       ,               3.0 ,         4.0,           8.0,  35.0 ,      2020.0, Q2'20
Intel    , I3-10320                                            , Desktop              , FCLGA1200                       ,               3.8 ,         4.0,           8.0,  65.0 ,      2020.0, Q2'20
Intel    , I3-10110U                                           , Mobile               , FCBGA1528                       ,               2.1 ,         2.0,           4.0,  15.0 ,      2019.0, Q3'19
Intel    , I3-10110Y                                           , Mobile               , UTFCBGA1377                     ,               1.0 ,         2.0,           4.0,   7.0 ,      2019.0, Q3'19
Intel    , I3-1005G1                                           , Mobile               , FCBGA1526                       ,               1.2 ,         2.0,           4.0,  15.0 ,      2019.0, Q3'19
Intel    , I9-9900KS                                           , Desktop              , FCLGA1151                       ,               4.0 ,         8.0,          16.0, 127.0 ,      2019.0, Q4'19
Intel    , I9-9880H                                            , Mobile               , FCBGA1440                       ,               2.3 ,         8.0,          16.0,  45.0 ,      2019.0, Q2'19
Intel    , I9-9900                                             , Desktop              , FCLGA1151                       ,               3.1 ,         8.0,          16.0,  65.0 ,      2019.0, Q2'19
Intel    , I9-9900T                                            , Desktop              , FCLGA1151                       ,               2.1 ,         8.0,          16.0,  35.0 ,      2019.0, Q2'19
Intel    , I9-9980HK                                           , Mobile               , FCBGA1440                       ,               2.4 ,         8.0,          16.0,  45.0 ,      2019.0, Q2'19
Intel    , I9-9900KF                                           , Desktop              , FCLGA1151                       ,               3.6 ,         8.0,          16.0,  95.0 ,      2019.0, Q1'19
Intel    , I9-9900K                                            , Desktop              , FCLGA1151                       ,               3.6 ,         8.0,          16.0,  95.0 ,      2018.0, Q4'18
Intel    , I7-9700E                                            , Embedded             , FCLGA1151                       ,               2.6 ,         8.0,           8.0,  65.0 ,      2019.0, Q2'19
Intel    , I7-9700TE                                           , Embedded             , FCLGA1151                       ,               1.8 ,         8.0,           8.0,  35.0 ,      2019.0, Q2'19
Intel    , I7-9850HE                                           , Embedded             , FCBGA1440                       ,               2.7 ,         6.0,          12.0,  45.0 ,      2019.0, Q2'19
Intel    , I7-9850HL                                           , Embedded             , FCBGA1440                       ,               1.9 ,         6.0,          12.0,  25.0 ,      2019.0, Q2'19
Intel    , I7-9700                                             , Desktop              , FCLGA1151                       ,               3.0 ,         8.0,           8.0,  65.0 ,      2019.0, Q2'19
Intel    , I7-9700F                                            , Desktop              , FCLGA1151                       ,               3.0 ,         8.0,           8.0,  65.0 ,      2019.0, Q2'19
Intel    , I7-9700T                                            , Desktop              , FCLGA1151                       ,               2.0 ,         8.0,           8.0,  35.0 ,      2019.0, Q2'19
Intel    , I7-9750H                                            , Mobile               , FCBGA1440                       ,               2.6 ,         6.0,          12.0,  45.0 ,      2019.0, Q2'19
Intel    , I7-9750HF                                           , Mobile               , FCBGA1440                       ,               2.6 ,         6.0,          12.0,  45.0 ,      2019.0, Q2'19
Intel    , I7-9850H                                            , Mobile               , FCBGA1440                       ,               2.6 ,         6.0,          12.0,  45.0 ,      2019.0, Q2'19
Intel    , I7-9700KF                                           , Desktop              , FCLGA1151                       ,               3.6 ,         8.0,           8.0,  95.0 ,      2019.0, Q1'19
Intel    , I7-9700K                                            , Desktop              , FCLGA1151                       ,               3.6 ,         8.0,           8.0,  95.0 ,      2018.0, Q4'18
Intel    , I5-9500E                                            , Embedded             , FCLGA1151                       ,               3.0 ,         6.0,           6.0,  65.0 ,      2019.0, Q2'19
Intel    , I5-9300H                                            , Mobile               , FCBGA1440                       ,               2.4 ,         4.0,           8.0,  45.0 ,      2019.0, Q2'19
Intel    , I5-9400H                                            , Mobile               , FCBGA1440                       ,               2.5 ,         4.0,           8.0,  45.0 ,      2019.0, Q2'19
Intel    , I5-9400T                                            , Desktop              , FCLGA1151                       ,               1.8 ,         6.0,           6.0,  35.0 ,      2019.0, Q2'19
Intel    , I5-9500                                             , Desktop              , FCLGA1151                       ,               3.0 ,         6.0,           6.0,  65.0 ,      2019.0, Q2'19
Intel    , I5-9500F                                            , Desktop              , FCLGA1151                       ,               3.0 ,         6.0,           6.0,  65.0 ,      2019.0, Q2'19
Intel    , I5-9500T                                            , Desktop              , FCLGA1151                       ,               2.2 ,         6.0,           6.0,  35.0 ,      2019.0, Q2'19
Intel    , I5-9600                                             , Desktop              , FCLGA1151                       ,               3.1 ,         6.0,           6.0,  65.0 ,      2019.0, Q2'19
Intel    , I5-9600T                                            , Desktop              , FCLGA1151                       ,               2.3 ,         6.0,           6.0,  35.0 ,      2019.0, Q2'19
Intel    , I5-9300HF                                           , Mobile               , FCBGA1440                       ,               2.4 ,         4.0,           8.0,  45.0 ,      2019.0, Q2'19
Intel    , I5-9400                                             , Desktop              , FCLGA1151                       ,               2.9 ,         6.0,           6.0,  65.0 ,      2019.0, Q1'19
Intel    , I5-9400F                                            , Desktop              , FCLGA1151                       ,               2.9 ,         6.0,           6.0,  65.0 ,      2019.0, Q1'19
Intel    , I5-9600KF                                           , Desktop              , FCLGA1151                       ,               3.7 ,         6.0,           6.0,  95.0 ,      2019.0, Q1'19
Intel    , I5-9600K                                            , Desktop              , FCLGA1151                       ,               3.7 ,         6.0,           6.0,  95.0 ,      2018.0, Q4'18
Intel    , I5-9500TE                                           , Embedded             , FCLGA1151                       ,               2.2 ,         6.0,           6.0,  35.0 ,      2017.0, Q4'17
Intel    , I3-9100E                                            , Embedded             , FCLGA1151                       ,               3.1 ,         4.0,           4.0,  65.0 ,      2019.0, Q2'19
Intel    , I3-9100HL                                           , Embedded             , FCBGA1440                       ,               1.6 ,         4.0,           4.0,  25.0 ,      2019.0, Q2'19
Intel    , I3-9100TE                                           , Embedded             , FCLGA1151                       ,               2.2 ,         4.0,           4.0,  35.0 ,      2019.0, Q2'19
Intel    , I3-9100                                             , Desktop              , FCLGA1151                       ,               3.6 ,         4.0,           4.0,  65.0 ,      2019.0, Q2'19
Intel    , I3-9100F                                            , Desktop              , FCLGA1151                       ,               3.6 ,         4.0,           4.0,  65.0 ,      2019.0, Q2'19
Intel    , I3-9100T                                            , Desktop              , FCLGA1151                       ,               3.1 ,         4.0,           4.0,  35.0 ,      2019.0, Q2'19
Intel    , I3-9300                                             , Desktop              , FCLGA1151                       ,               3.7 ,         4.0,           4.0,  62.0 ,      2019.0, Q2'19
Intel    , I3-9300T                                            , Desktop              , FCLGA1151                       ,               3.2 ,         4.0,           4.0,  35.0 ,      2019.0, Q2'19
Intel    , I3-9320                                             , Desktop              , FCLGA1151                       ,               3.7 ,         4.0,           4.0,  62.0 ,      2019.0, Q2'19
Intel    , I3-9350K                                            , Desktop              , FCLGA1151                       ,               4.0 ,         4.0,           4.0,  91.0 ,      2019.0, Q2'19
Intel    , I3-9350KF                                           , Desktop              , FCLGA1151                       ,               4.0 ,         4.0,           4.0,  91.0 ,      2019.0, Q1'19
Intel    , I9-8950HK                                           , Mobile               , FCBGA1440                       ,               2.9 ,         6.0,          12.0,  45.0 ,      2018.0, Q2'18
Intel    , I7-8557U                                            , Mobile               , FCBGA1528                       ,               1.7 ,         4.0,           8.0,  15.0 ,      2019.0, Q3'19
Intel    , I7-8569U                                            , Mobile               , FCBGA1528                       ,               2.8 ,         4.0,           8.0,  28.0 ,      2019.0, Q2'19
Intel    , I7-8665U                                            , Mobile               , FCBGA1528                       ,               1.9 ,         4.0,           8.0,  15.0 ,      2019.0, Q2'19
Intel    , I7-8665UE                                           , Embedded             , FCBGA1528                       ,               1.7 ,         4.0,           8.0,  15.0 ,      2018.0, Q3'18
Intel    , I7-8500Y                                            , Mobile               , FCBGA1515                       ,               1.5 ,         2.0,           4.0,   5.0 ,      2019.0, Q1'19
Intel    , I7-8565U                                            , Mobile               , FCBGA1528                       ,               1.8 ,         4.0,           8.0,  15.0 ,      2018.0, Q3'18
Intel    , I7-8706G                                            , Mobile               , FCBGA2270                       ,               3.1 ,         4.0,           8.0,       ,      2018.0, Q3'18
Intel    , I7-8086K                                            , Desktop              ,                                 ,               4.0 ,         6.0,          12.0,  95.0 ,      2018.0, Q2'18
Intel    , I7-8559U                                            , Mobile               , FCBGA1528                       ,               2.7 ,         4.0,           8.0,  28.0 ,      2018.0, Q2'18
Intel    , I7-8700                                             , Desktop              , FCLGA1151                       ,               3.2 ,         6.0,          12.0,  65.0 ,      2018.0, Q2'18
Intel    , I7-8700B                                            , Mobile               , FCBGA1440                       ,               3.2 ,         6.0,          12.0,  65.0 ,      2018.0, Q2'18
Intel    , I7-8700T                                            , Desktop              , FCLGA1151                       ,               2.4 ,         6.0,          12.0,  35.0 ,      2018.0, Q2'18
Intel    , I7-8750H                                            , Mobile               , FCBGA1440                       ,               2.2 ,         6.0,          12.0,  45.0 ,      2018.0, Q2'18
Intel    , I7-8850H                                            , Mobile               , FCBGA1440                       ,               2.6 ,         6.0,          12.0,  45.0 ,      2018.0, Q2'18
Intel    , I7-8705G                                            , Mobile               , FCBGA2270                       ,               3.1 ,         4.0,           8.0,       ,      2018.0, Q1'18
Intel    , I7-8709G                                            , Mobile               , FCBGA2270                       ,               3.1 ,         4.0,           8.0,       ,      2018.0, Q1'18
Intel    , I7-8809G                                            , Mobile               , FCBGA2270                       ,               3.1 ,         4.0,           8.0,       ,      2018.0, Q1'18
Intel    , I7-8700K                                            , Desktop              , FCLGA1151                       ,               3.7 ,         6.0,          12.0,  95.0 ,      2017.0, Q4'17
Intel    , I7-8550U                                            , Mobile               , "FCBGA1356,FC-BGA1356"          ,               1.8 ,         4.0,           8.0,  15.0 ,      2017.0, Q3'17
Intel    , I7-8650U                                            , Mobile               , "FCBGA1356,FC-BGA1356"          ,               1.9 ,         4.0,           8.0,  15.0 ,      2017.0, Q3'17
Intel    , I5-8260U                                            , Mobile               , FCBGA1528                       ,               1.6 ,         4.0,           8.0,  15.0 ,      2019.0, Q4'19
Intel    , I5-8257U                                            , Mobile               , FCBGA1528                       ,               1.4 ,         4.0,           8.0,  15.0 ,      2019.0, Q3'19
Intel    , I5-8279U                                            , Mobile               , FCBGA1528                       ,               2.4 ,         4.0,           8.0,  28.0 ,      2019.0, Q2'19
Intel    , I5-8365U                                            , Mobile               , FCBGA1528                       ,               1.6 ,         4.0,           8.0,  15.0 ,      2019.0, Q2'19
Intel    , I5-8365UE                                           , Embedded             , FCBGA1528                       ,               1.6 ,         4.0,           8.0,  15.0 ,      2018.0, Q3'18
Intel    , I5-8210Y                                            , Mobile               , FCBGA1515                       ,               1.6 ,         2.0,           4.0,   7.0 ,      2019.0, Q1'19
Intel    , I5-8200Y                                            , Mobile               , FCBGA1515                       ,               1.3 ,         2.0,           4.0,   5.0 ,      2018.0, Q3'18
Intel    , I5-8265U                                            , Mobile               , FCBGA1528                       ,               1.6 ,         4.0,           8.0,  15.0 ,      2018.0, Q3'18
Intel    , I5-8305G                                            , Mobile               , FCBGA2270                       ,               2.8 ,         4.0,           8.0,       ,      2018.0, Q3'18
Intel    , I5-8259U                                            , Mobile               , FCBGA1528                       ,               2.3 ,         4.0,           8.0,  28.0 ,      2018.0, Q2'18
Intel    , I5-8269U                                            , Mobile               , FCBGA1528                       ,               2.6 ,         4.0,           8.0,  28.0 ,      2018.0, Q2'18
Intel    , I5-8300H                                            , Mobile               , FCBGA1440                       ,               2.3 ,         4.0,           8.0,  45.0 ,      2018.0, Q2'18
Intel    , I5-8400                                             , Desktop              , FCLGA1151                       ,               2.8 ,         6.0,           6.0,  65.0 ,      2018.0, Q2'18
Intel    , I5-8400B                                            , Mobile               , FCBGA1440                       ,               2.8 ,         6.0,           6.0,  65.0 ,      2018.0, Q2'18
Intel    , I5-8400H                                            , Mobile               , FCBGA1440                       ,               2.5 ,         4.0,           8.0,  45.0 ,      2018.0, Q2'18
Intel    , I5-8400T                                            , Desktop              , FCLGA1151                       ,               1.7 ,         6.0,           6.0,  35.0 ,      2018.0, Q2'18
Intel    , I5-8500                                             , Desktop              , FCLGA1151                       ,               3.0 ,         6.0,           6.0,  65.0 ,      2018.0, Q2'18
Intel    , I5-8500B                                            , Mobile               , FCBGA1440                       ,               3.0 ,         6.0,           6.0,  65.0 ,      2018.0, Q2'18
Intel    , I5-8500T                                            , Desktop              , FCLGA1151                       ,               2.1 ,         6.0,           6.0,  35.0 ,      2018.0, Q2'18
Intel    , I5-8600                                             , Desktop              , FCLGA1151                       ,               3.1 ,         6.0,           6.0,  65.0 ,      2018.0, Q2'18
Intel    , I5-8600T                                            , Desktop              , FCLGA1151                       ,               2.3 ,         6.0,           6.0,  35.0 ,      2018.0, Q2'18
Intel    , I5-8600K                                            , Desktop              , FCLGA1151                       ,               3.6 ,         6.0,           6.0,  95.0 ,      2017.0, Q4'17
Intel    , I5-8250U                                            , Mobile               , "FCBGA1356,FC-BGA1356"          ,               1.6 ,         4.0,           8.0,  15.0 ,      2017.0, Q3'17
Intel    , I5-8350U                                            , Mobile               , "FCBGA1356,FC-BGA1356"          ,               1.7 ,         4.0,           8.0,  15.0 ,      2017.0, Q3'17
Intel    , I3-8140U                                            , Mobile               , FCBGA1528                       ,               2.1 ,         2.0,           4.0,  15.0 ,      2019.0, Q4'19
Intel    , I3-8145UE                                           , Embedded             , FCBGA1528                       ,               2.2 ,         2.0,           4.0,  15.0 ,      2018.0, Q3'18
Intel    , I3-8100B                                            , Mobile               , FCBGA1440                       ,               3.6 ,         4.0,           4.0,  65.0 ,      2018.0, Q3'18
Intel    , I3-8145U                                            , Mobile               , FCBGA1528                       ,               2.1 ,         2.0,           4.0,  15.0 ,      2018.0, Q3'18
Intel    , I3-8100T                                            , Desktop              , FCLGA1151                       ,               3.1 ,         4.0,           4.0,  35.0 ,      2018.0, Q2'18
Intel    , I3-8109U                                            , Mobile               , FCBGA1528                       ,               3.0 ,         2.0,           4.0,  28.0 ,      2018.0, Q2'18
Intel    , I3-8300                                             , Desktop              , FCLGA1151                       ,               3.7 ,         4.0,           4.0,  62.0 ,      2018.0, Q2'18
Intel    , I3-8300T                                            , Desktop              , FCLGA1151                       ,               3.2 ,         4.0,           4.0,  35.0 ,      2018.0, Q2'18
Intel    , I3-8130U                                            , Mobile               , FCBGA1356                       ,               2.2 ,         2.0,           4.0,  15.0 ,      2018.0, Q1'18
Intel    , I3-8100H                                            , Mobile               , FCBGA1440                       ,               3.0 ,         4.0,           4.0,  45.0 ,      2017.0, Q4'17
Intel    , I3-8100                                             , Desktop              , FCLGA1151                       ,               3.6 ,         4.0,           4.0,  65.0 ,      2017.0, Q4'17
Intel    , I3-8350K                                            , Desktop              , FCLGA1151                       ,               4.0 ,         4.0,           4.0,  91.0 ,      2017.0, Q4'17
Intel    , M3-8100Y                                            , Mobile               , FCBGA1515                       ,               1.1 ,         2.0,           4.0,   5.0 ,      2018.0, Q3'18
Intel    , I7-7560U                                            , Mobile               , FCBGA1356                       ,               2.4 ,         2.0,           4.0,  15.0 ,      2017.0, Q1'17
Intel    , I7-7567U                                            , Mobile               , FCBGA1356                       ,               3.5 ,         2.0,           4.0,  28.0 ,      2017.0, Q1'17
Intel    , I7-7660U                                            , Mobile               , FCBGA1356                       ,               2.5 ,         2.0,           4.0,  15.0 ,      2017.0, Q1'17
Intel    , I7-7700                                             , Desktop              , FCLGA1151                       ,               3.6 ,         4.0,           8.0,  65.0 ,      2017.0, Q1'17
Intel    , I7-7700HQ                                           , Mobile               , FCBGA1440                       ,               2.8 ,         4.0,           8.0,  45.0 ,      2017.0, Q1'17
Intel    , I7-7700K                                            , Desktop              , FCLGA1151                       ,               4.2 ,         4.0,           8.0,  91.0 ,      2017.0, Q1'17
Intel    , I7-7700T                                            , Desktop              , FCLGA1151                       ,               2.9 ,         4.0,           8.0,  35.0 ,      2017.0, Q1'17
Intel    , I7-7820EQ                                           , Embedded             , FCBGA1440                       ,               3.0 ,         4.0,           8.0,  45.0 ,      2017.0, Q1'17
Intel    , I7-7820HK                                           , Mobile               , FCBGA1440                       ,               2.9 ,         4.0,           8.0,  45.0 ,      2017.0, Q1'17
Intel    , I7-7820HQ                                           , Mobile               , FCBGA1440                       ,               2.9 ,         4.0,           8.0,  45.0 ,      2017.0, Q1'17
Intel    , I7-7920HQ                                           , Mobile               , FCBGA1440                       ,               3.1 ,         4.0,           8.0,  45.0 ,      2017.0, Q1'17
Intel    , I7-7600U                                            , Mobile               , "FCBGA1356,FPBGA1356"           ,               2.8 ,         2.0,           4.0,  15.0 ,      2016.0, Q3'16
Intel    , I7-7500U                                            , Mobile               , "FCBGA1356,FPBGA1356"           ,               2.7 ,         2.0,           4.0,  15.0 ,      2016.0, Q3'16
Intel    , I7-7Y75                                             , Mobile               , FCBGA1515                       ,               1.3 ,         2.0,           4.0,   4.5 ,      2016.0, Q3'16
Intel    , I5-7260U                                            , Mobile               , FCBGA1356                       ,               2.2 ,         2.0,           4.0,  15.0 ,      2017.0, Q1'17
Intel    , I5-7267U                                            , Mobile               ,                                 ,               3.1 ,         2.0,           4.0,  28.0 ,      2017.0, Q1'17
Intel    , I5-7287U                                            , Mobile               ,                                 ,               3.3 ,         2.0,           4.0,  28.0 ,      2017.0, Q1'17
Intel    , I5-7300HQ                                           , Mobile               , FCBGA1440                       ,               2.5 ,         4.0,           4.0,  45.0 ,      2017.0, Q1'17
Intel    , I5-7300U                                            , Mobile               , "FCBGA1356,FPBGA1356"           ,               2.6 ,         2.0,           4.0,  15.0 ,      2017.0, Q1'17
Intel    , I5-7360U                                            , Mobile               , FCBGA1356                       ,               2.3 ,         2.0,           4.0,  15.0 ,      2017.0, Q1'17
Intel    , I5-7400                                             , Desktop              , FCLGA1151                       ,               3.0 ,         4.0,           4.0,  65.0 ,      2017.0, Q1'17
Intel    , I5-7400T                                            , Desktop              , FCLGA1151                       ,               2.4 ,         4.0,           4.0,  35.0 ,      2017.0, Q1'17
Intel    , I5-7440EQ                                           , Embedded             , FCBGA1440                       ,               2.9 ,         4.0,           4.0,  45.0 ,      2017.0, Q1'17
Intel    , I5-7440HQ                                           , Mobile               ,                                 ,               2.8 ,         4.0,           4.0,  45.0 ,      2017.0, Q1'17
Intel    , I5-7442EQ                                           , Embedded             , FCBGA1440                       ,               2.1 ,         4.0,           4.0,  25.0 ,      2017.0, Q1'17
Intel    , I5-7500                                             , Desktop              , FCLGA1151                       ,               3.4 ,         4.0,           4.0,  65.0 ,      2017.0, Q1'17
Intel    , I5-7500T                                            , Desktop              , FCLGA1151                       ,               2.7 ,         4.0,           4.0,  35.0 ,      2017.0, Q1'17
Intel    , I5-7600                                             , Desktop              , FCLGA1151                       ,               3.5 ,         4.0,           4.0,  65.0 ,      2017.0, Q1'17
Intel    , I5-7600K                                            , Desktop              , FCLGA1151                       ,               3.8 ,         4.0,           4.0,  91.0 ,      2017.0, Q1'17
Intel    , I5-7600T                                            , Desktop              , FCLGA1151                       ,               2.8 ,         4.0,           4.0,  35.0 ,      2017.0, Q1'17
Intel    , I5-7Y57                                             , Mobile               , FCBGA1515                       ,               1.2 ,         2.0,           4.0,   4.5 ,      2017.0, Q1'17
Intel    , I5-7200U                                            , Mobile               , "FCBGA1356,FPBGA1356"           ,               2.5 ,         2.0,           4.0,  15.0 ,      2016.0, Q3'16
Intel    , I5-7Y54                                             , Mobile               , FCBGA1515                       ,               1.2 ,         2.0,           4.0,   4.5 ,      2016.0, Q3'16
Intel    , I3-7020U                                            , Mobile               , "FCBGA1356,FC-BGA1356,FPBGA1356",               2.3 ,         2.0,           4.0,  15.0 ,      2018.0, Q2'18
Intel    , I3-7130U                                            , Mobile               , FCBGA1356                       ,               2.7 ,         2.0,           4.0,  15.0 ,      2017.0, Q2'17
Intel    , I3-7100                                             , Desktop              , FCLGA1151                       ,               3.9 ,         2.0,           4.0,  51.0 ,      2017.0, Q1'17
Intel    , I3-7100E                                            , Embedded             , FCBGA1440                       ,               2.9 ,         2.0,           4.0,  35.0 ,      2017.0, Q1'17
Intel    , I3-7100H                                            , Mobile               , FCBGA1440                       ,               3.0 ,         2.0,           4.0,  35.0 ,      2017.0, Q1'17
Intel    , I3-7100T                                            , Desktop              , FCLGA1151                       ,               3.4 ,         2.0,           4.0,  35.0 ,      2017.0, Q1'17
Intel    , I3-7101E                                            , Desktop              , FCLGA1151                       ,               3.9 ,         2.0,           4.0,  54.0 ,      2017.0, Q1'17
Intel    , I3-7101TE                                           , Desktop              , FCLGA1151                       ,               3.4 ,         2.0,           4.0,  35.0 ,      2017.0, Q1'17
Intel    , I3-7102E                                            , Embedded             , FCBGA1440                       ,               2.1 ,         2.0,           4.0,  25.0 ,      2017.0, Q1'17
